Victim_ID,Name,Age,Gender,District
VIC01517,Neelima Raghavan,48,Male,Hubballi-Dharwad
VIC01518,Azaan Sagar,69,Female,Udupi
VIC01519,Ekanta Lall,70,Male,Belagavi
VIC01520,Nilima Kashyap,43,Female,Kalaburagi
VIC01521,Anvi Deo,68,Male,Bengaluru Rural
VIC01522,Garima Sankar,27,Female,Hassan
VIC01523,Madhavi Rege,70,Male,Davanagere
VIC01524,Varsha Chaudry,28,Female,Kalaburagi
VIC01525,Yadavi Sawhney,60,Female,Mysuru
VIC01526,Hredhaan Som,33,Female,Mangaluru
VIC01527,Avi Sahota,34,Male,Belagavi
VIC01528,Nisha Devan,59,Male,Shivamogga
VIC01529,Krishna Khare,75,Female,Hassan
VIC01530,Aishani Shetty,33,Female,Belagavi
VIC01531,Jagat Yogi,36,Female,Belagavi
VIC01532,Saksham Muni,68,Female,Davanagere
VIC01533,Wakeeta Panchal,34,Female,Ballari
VIC01534,Vrinda Madan,20,Male,Mysuru
VIC01535,Xavier Sahota,51,Female,Bengaluru Urban
VIC01536,Harshil Samra,32,Female,Ballari
VIC01537,Bishakha Panchal,41,Female,Hubballi-Dharwad
VIC01538,Pratyush Venkatesh,63,Male,Ballari
VIC01539,Upma Tara,58,Female,Shivamogga
VIC01540,Tejas Tella,63,Female,Vijayapura
VIC01541,Neelima Rau,36,Male,Davanagere
VIC01542,Champak Sridhar,69,Male,Mysuru
VIC01543,Laban Yohannan,56,Female,Udupi
VIC01544,Azad Nath,42,Female,Vijayapura
VIC01545,Suhani Iyer,32,Male,Udupi
VIC01546,Ekansh Misra,31,Female,Mysuru
VIC01547,Nakul Kala,55,Male,Hubballi-Dharwad
VIC01548,Chaitanya Boase,41,Female,Shivamogga
VIC01549,Shaurya Shanker,57,Male,Belagavi
VIC01550,Saanvi Kamdar,59,Male,Ballari
VIC01551,Triya Pandya,72,Female,Tumakuru
VIC01552,Pooja Raja,41,Female,Udupi
VIC01553,Jyoti Bava,49,Male,Udupi
VIC01554,Faris Desai,51,Female,Mysuru
VIC01555,Damini Wable,48,Female,Bengaluru Urban
VIC01556,Lucky Edwin,60,Male,Belagavi
VIC01557,Ira Bhatnagar,32,Female,Mangaluru
VIC01558,Vivaan Sidhu,32,Male,Hubballi-Dharwad
VIC01559,Devika Vala,56,Male,Vijayapura
VIC01560,Kamya Batra,30,Female,Shivamogga
VIC01561,Patrick Comar,47,Male,Udupi
VIC01562,Suhani Nagy,65,Male,Davanagere
VIC01563,Robert Sandhu,30,Female,Vijayapura
VIC01564,Isha Seth,20,Female,Vijayapura
VIC01565,Ethan Sane,24,Female,Tumakuru
VIC01566,Manya Pandit,22,Female,Tumakuru
VIC01567,Daksha Keer,52,Male,Hassan
VIC01568,Shivansh Mandal,21,Female,Ballari
VIC01569,Aadhya Sharma,51,Male,Mangaluru
VIC01570,Utkarsh Rau,34,Male,Davanagere
VIC01571,Riya Shankar,59,Male,Mangaluru
VIC01572,Zaid Shankar,62,Female,Mysuru
VIC01573,Ryan Kannan,20,Female,Tumakuru
VIC01574,Bachittar Bains,35,Male,Davanagere
VIC01575,Falak Guha,30,Male,Chikkamagaluru
VIC01576,Amaira Contractor,75,Male,Tumakuru
VIC01577,Sai Rajagopal,37,Male,Mangaluru
VIC01578,Eta Panchal,32,Male,Ballari
VIC01579,Kiaan Khatri,66,Female,Shivamogga
VIC01580,Jason Padmanabhan,24,Male,Belagavi
VIC01581,Vritti Vohra,68,Male,Mangaluru
VIC01582,Veda Dave,48,Male,Shivamogga
VIC01583,Wridesh Menon,23,Female,Mangaluru
VIC01584,Charita Palla,24,Male,Ballari
VIC01585,Janaki Tella,49,Female,Ballari
VIC01586,Benjamin Merchant,18,Female,Udupi
VIC01587,Faqid Halder,75,Male,Davanagere
VIC01588,Lajita Kadakia,74,Female,Hassan
VIC01589,Fiyaz Koshy,59,Male,Ballari
VIC01590,Damini Rout,69,Female,Bengaluru Urban
VIC01591,Samesh Shukla,34,Female,Ballari
VIC01592,Pranav Edwin,35,Female,Vijayapura
VIC01593,Adya Mody,29,Female,Tumakuru
VIC01594,Onkar Shenoy,48,Female,Vijayapura
VIC01595,Chaaya Chaudhari,37,Female,Udupi
VIC01596,Sarthak Hayer,52,Male,Belagavi
VIC01597,Kalpit Samra,35,Female,Vijayapura
VIC01598,Anamika Gokhale,46,Male,Hassan
VIC01599,Warinder Panchal,29,Female,Bengaluru Urban
VIC01600,Arunima Mandal,38,Female,Shivamogga
VIC01601,Aditya Rama,28,Male,Bengaluru Rural
VIC01602,Chavvi Bahri,66,Female,Vijayapura
VIC01603,Janani Thaman,37,Male,Chikkamagaluru
VIC01604,Thomas Jain,73,Female,Belagavi
VIC01605,Gaurav Bassi,58,Male,Mangaluru
VIC01606,Meghana Cheema,67,Male,Hassan
VIC01607,Gautami Chawla,32,Male,Hubballi-Dharwad
VIC01608,Arin Dewan,50,Female,Belagavi
VIC01609,Yahvi Loyal,67,Female,Bengaluru Rural
VIC01610,Aishani Suresh,61,Female,Chikkamagaluru
VIC01611,Samar Pradhan,57,Male,Ballari
VIC01612,Panini Halder,61,Male,Belagavi
VIC01613,Joshua Dey,28,Male,Hassan
VIC01614,Chanakya Subramaniam,43,Male,Udupi
VIC01615,Bakhshi Barman,28,Male,Belagavi
VIC01616,Riya Anne,51,Female,Vijayapura
VIC01617,Manan Ben,56,Female,Hassan
VIC01618,Mohammed Chauhan,64,Female,Mangaluru
VIC01619,David Bhattacharyya,34,Female,Chikkamagaluru
VIC01620,Jason Sethi,72,Female,Belagavi
VIC01621,Anay Padmanabhan,27,Female,Belagavi
VIC01622,Rajata Bal,64,Female,Udupi
VIC01623,Urvi Koshy,65,Female,Shivamogga
VIC01624,Geetika Vohra,37,Female,Ballari
VIC01625,Zaitra Khare,43,Female,Bengaluru Urban
VIC01626,Urvashi Sangha,66,Female,Bengaluru Urban
VIC01627,Kamya Sankaran,44,Female,Vijayapura
VIC01628,Chaitanya Arya,69,Male,Shivamogga
VIC01629,Omaja Loyal,67,Female,Bengaluru Urban
VIC01630,Dominic Balan,70,Male,Mangaluru
VIC01631,Unnati Hayer,60,Female,Hubballi-Dharwad
VIC01632,Yuvraj Deshmukh,71,Female,Bengaluru Urban
VIC01633,Yashodhara Dutt,38,Female,Hassan
VIC01634,Nakul Narula,42,Female,Tumakuru
VIC01635,Kamala Ramanathan,53,Male,Hassan
VIC01636,Hitesh Vala,31,Female,Udupi
VIC01637,Wakeeta Bumb,35,Male,Bengaluru Rural
VIC01638,Rudra Tella,33,Male,Belagavi
VIC01639,Aarush Jani,64,Female,Davanagere
VIC01640,Anamika Rajagopalan,55,Female,Bengaluru Urban
VIC01641,Amruta Dhar,67,Female,Davanagere
VIC01642,Max Sant,63,Female,Mangaluru
VIC01643,Chandani Bajwa,35,Female,Bengaluru Urban
VIC01644,Vedika Bir,24,Male,Vijayapura
VIC01645,Guneet Korpal,39,Female,Tumakuru
VIC01646,Vedhika Tank,41,Female,Chikkamagaluru
VIC01647,Yauvani Bawa,36,Male,Shivamogga
VIC01648,Ishanvi Ratti,26,Male,Belagavi
VIC01649,Kamya Mittal,67,Female,Udupi
VIC01650,Frederick Munshi,27,Male,Ballari
VIC01651,Falan Chanda,37,Male,Tumakuru
VIC01652,Chameli Muni,23,Female,Mangaluru
VIC01653,Mohammed Gara,38,Female,Tumakuru
VIC01654,Onveer Bansal,51,Female,Davanagere
VIC01655,Urvashi Saraf,19,Male,Hassan
VIC01656,Qabil Buch,67,Male,Udupi
VIC01657,Upma Gaba,68,Female,Udupi
VIC01658,Jeremiah Lal,41,Female,Davanagere
VIC01659,Anmol Bajaj,74,Male,Mysuru
VIC01660,Upma Jhaveri,38,Female,Mangaluru
VIC01661,Yuvraj Nagy,47,Female,Belagavi
VIC01662,Dominic Salvi,30,Female,Hubballi-Dharwad
VIC01663,Geetika Dalal,56,Male,Mysuru
VIC01664,Zansi Bali,25,Female,Kalaburagi
VIC01665,Advay Prabhakar,43,Female,Hassan
VIC01666,Triveni Garg,21,Male,Chikkamagaluru
VIC01667,Yug Pall,50,Female,Bengaluru Urban
VIC01668,Abhiram Narasimhan,54,Female,Bengaluru Urban
VIC01669,Vedika Batra,50,Female,Hassan
VIC01670,Anirudh Pathak,52,Female,Hubballi-Dharwad
VIC01671,Prisha Pai,54,Female,Vijayapura
VIC01672,Abeer Vohra,22,Male,Ballari
VIC01673,Abeer Nayak,23,Male,Tumakuru
VIC01674,Hemal Sarraf,28,Male,Ballari
VIC01675,Samesh Dash,47,Male,Hassan
VIC01676,Aarush Sangha,22,Female,Udupi
VIC01677,Wishi Gola,35,Female,Shivamogga
VIC01678,Maya Bir,74,Male,Vijayapura
VIC01679,Lopa D’Alia,39,Male,Mysuru
VIC01680,Krish Hora,59,Female,Shivamogga
VIC01681,Raagini Khurana,51,Female,Chikkamagaluru
VIC01682,Rishi Sampath,19,Female,Ballari
VIC01683,Advay Babu,36,Male,Ballari
VIC01684,Zaitra Krishnamurthy,71,Female,Bengaluru Urban
VIC01685,Tanish Bhasin,18,Male,Belagavi
VIC01686,Advik Dani,45,Male,Hubballi-Dharwad
VIC01687,Aishani Devi,72,Male,Ballari
VIC01688,Veda Acharya,61,Female,Tumakuru
VIC01689,Pooja Bhatt,47,Male,Hassan
VIC01690,Ojas Magar,70,Female,Chikkamagaluru
VIC01691,Balvan Yohannan,74,Male,Mangaluru
VIC01692,Odika Sachdeva,67,Male,Mangaluru
VIC01693,Teerth Patla,37,Male,Bengaluru Rural
VIC01694,Nandini Lanka,19,Male,Hassan
VIC01695,Joshua Edwin,26,Female,Bengaluru Rural
VIC01696,Yug Sarma,38,Female,Chikkamagaluru
VIC01697,Karan Thakur,32,Male,Mangaluru
VIC01698,Jhalak Deol,37,Male,Kalaburagi
VIC01699,Daksha Chandran,35,Male,Chikkamagaluru
VIC01700,Urishilla Sahota,31,Female,Bengaluru Urban
VIC01701,Advika Bath,26,Female,Bengaluru Rural
VIC01702,Tanveer Kulkarni,71,Female,Bengaluru Urban
VIC01703,Samuel Bhatti,46,Male,Kalaburagi
VIC01704,Nimrat Srinivas,21,Female,Shivamogga
VIC01705,Rudra Viswanathan,43,Male,Mangaluru
VIC01706,Tanmayi Jhaveri,67,Female,Ballari
VIC01707,Guneet Mangal,70,Male,Bengaluru Rural
VIC01708,Aditya Suri,29,Male,Mysuru
VIC01709,Patrick Mitra,66,Male,Bengaluru Rural
VIC01710,Ekta Toor,49,Female,Davanagere
VIC01711,Keya Sant,38,Female,Mangaluru
VIC01712,Banjeet Bains,31,Male,Hassan
VIC01713,Ryan Vala,50,Female,Shivamogga
VIC01714,Krishna Rout,34,Male,Shivamogga
VIC01715,David Bahl,19,Male,Kalaburagi
VIC01716,Adweta Bal,69,Female,Kalaburagi
VIC01717,Mitesh Nagarajan,72,Male,Belagavi
VIC01718,Viraj Gandhi,41,Female,Udupi
VIC01719,Ridhi Kade,22,Female,Udupi
VIC01720,Noah Handa,59,Female,Mangaluru
VIC01721,Noah Wagle,62,Male,Vijayapura
VIC01722,Om Dhar,59,Female,Chikkamagaluru
VIC01723,Balvan Reddy,48,Male,Hubballi-Dharwad
VIC01724,Quincy Raghavan,64,Female,Bengaluru Urban
VIC01725,Veda Bhargava,27,Male,Mysuru
VIC01726,Max Oommen,54,Male,Mysuru
VIC01727,Tanveer Toor,51,Male,Mysuru
VIC01728,Hitesh Kanda,62,Female,Hassan
VIC01729,Madhav Borra,20,Male,Ballari
VIC01730,Sanaya Viswanathan,69,Male,Udupi
VIC01731,Ira Nayak,65,Female,Belagavi
VIC01732,Laban Garde,57,Female,Udupi
VIC01733,Sarthak Pant,28,Female,Mysuru
VIC01734,Hritik Deep,29,Male,Davanagere
VIC01735,Sudiksha Mand,69,Male,Belagavi
VIC01736,Rachita Singhal,74,Male,Hassan
VIC01737,Shivani Venkataraman,28,Male,Shivamogga
VIC01738,Unnati Mander,31,Female,Kalaburagi
VIC01739,Lakshit Gulati,58,Female,Chikkamagaluru
VIC01740,Yashvi Mannan,71,Female,Ballari
VIC01741,Indira Prasad,38,Male,Hassan
VIC01742,Michael Chokshi,19,Female,Bengaluru Urban
VIC01743,Gagan Varma,74,Female,Bengaluru Urban
VIC01744,Timothy Oza,65,Male,Chikkamagaluru
VIC01745,Nimrat Hans,44,Male,Tumakuru
VIC01746,Laban Nazareth,42,Male,Mysuru
VIC01747,Umang Nanda,24,Male,Belagavi
VIC01748,Gaurang Pandit,75,Male,Bengaluru Rural
VIC01749,Ijaya Nanda,44,Male,Bengaluru Rural
VIC01750,Alka Bala,48,Female,Kalaburagi
VIC01751,Rachita Vora,72,Female,Mysuru
VIC01752,Ekavir Mody,72,Male,Hubballi-Dharwad
VIC01753,Sai Misra,48,Female,Chikkamagaluru
VIC01754,Ira Swaminathan,75,Female,Mysuru
VIC01755,Chaitaly Purohit,38,Female,Ballari
VIC01756,Yuvraj Gokhale,60,Male,Shivamogga
VIC01757,Rushil Shenoy,49,Male,Mysuru
VIC01758,Owen Gopal,32,Male,Hassan
VIC01759,Gautami Ben,27,Male,Vijayapura
VIC01760,Fariq Swamy,23,Male,Davanagere
VIC01761,Max Gola,43,Female,Chikkamagaluru
VIC01762,Zilmil Kaur,57,Male,Mangaluru
VIC01763,Dipta Patla,32,Female,Mysuru
VIC01764,Falguni Khalsa,64,Female,Belagavi
VIC01765,Saksham Dalal,63,Female,Vijayapura
VIC01766,Yashawini Thaker,55,Female,Hassan
VIC01767,Varenya Buch,75,Male,Belagavi
VIC01768,Vasana Kala,45,Female,Vijayapura
VIC01769,Upkaar Sha,27,Male,Davanagere
VIC01770,Anika Dhaliwal,75,Female,Vijayapura
VIC01771,Yashodhara Yohannan,21,Male,Mysuru
VIC01772,Yashasvi Bera,18,Male,Vijayapura
VIC01773,Jhalak Sangha,20,Male,Mysuru
VIC01774,Warinder Pandya,43,Female,Bengaluru Urban
VIC01775,Pallavi Nori,54,Female,Shivamogga
VIC01776,Harrison Narain,72,Female,Mangaluru
VIC01777,Chakradhar Mahajan,58,Female,Shivamogga
VIC01778,Gaurang Chandra,31,Female,Ballari
VIC01779,Baljiwan Baral,34,Female,Bengaluru Rural
VIC01780,Rayaan Subramaniam,65,Female,Vijayapura
VIC01781,Radha Sankaran,67,Female,Belagavi
VIC01782,Advik Shetty,75,Male,Hubballi-Dharwad
VIC01783,Triya Balakrishnan,39,Female,Hassan
VIC01784,Chatura Sachdev,53,Female,Vijayapura
VIC01785,Yasti Lala,24,Female,Hassan
VIC01786,Xavier Muni,51,Female,Bengaluru Rural
VIC01787,Yashvi Bhatt,68,Female,Kalaburagi
VIC01788,Udyati Mahajan,59,Male,Tumakuru
VIC01789,Kashvi Tiwari,26,Male,Mangaluru
VIC01790,Mason Dixit,47,Male,Bengaluru Rural
VIC01791,Anika Barad,53,Female,Mysuru
VIC01792,Ekanta Sehgal,73,Female,Hubballi-Dharwad
VIC01793,Maanav Dube,46,Female,Tumakuru
VIC01794,Kavya Sant,23,Male,Kalaburagi
VIC01795,Nakul Sengupta,70,Male,Mysuru
VIC01796,Gavin Sharaf,71,Male,Hassan
VIC01797,Sathvik Nagy,19,Male,Davanagere
VIC01798,Dalaja Ramakrishnan,65,Female,Tumakuru
VIC01799,Tarak Narayan,56,Male,Ballari
VIC01800,Yashasvi Venkatesh,73,Male,Hassan
VIC01801,Tripti Pau,52,Female,Tumakuru
VIC01802,Amruta Kulkarni,32,Male,Belagavi
VIC01803,Jacob Yogi,28,Male,Vijayapura
VIC01804,Chaman Vyas,28,Male,Udupi
VIC01805,Arjun Kota,66,Male,Tumakuru
VIC01806,Laksh Padmanabhan,57,Female,Udupi
VIC01807,Zilmil Tara,30,Female,Bengaluru Urban
VIC01808,Azad Mani,43,Female,Kalaburagi
VIC01809,Dalaja Shenoy,75,Female,Chikkamagaluru
VIC01810,Pavani Kar,48,Female,Belagavi
VIC01811,Hritik Kanda,26,Female,Bengaluru Urban
VIC01812,Aarna Halder,22,Female,Davanagere
VIC01813,Sai Bhatt,53,Female,Mangaluru
VIC01814,Anya Hayre,64,Male,Bengaluru Urban
VIC01815,Waida Apte,66,Female,Mysuru
VIC01816,Chanchal Mody,27,Female,Udupi
VIC01817,Vasana Narain,28,Male,Kalaburagi
VIC01818,Christopher Palla,68,Male,Vijayapura
VIC01819,Wyatt Natarajan,44,Female,Ballari
VIC01820,Fiyaz Dara,30,Male,Udupi
VIC01821,Upma Mammen,40,Male,Mangaluru
VIC01822,Balvan Soni,35,Male,Chikkamagaluru
VIC01823,Oviya Goyal,43,Male,Davanagere
VIC01824,Alexander Kalita,65,Male,Mangaluru
VIC01825,Vedant Mitra,46,Male,Vijayapura
VIC01826,Parth Uppal,35,Female,Bengaluru Urban
VIC01827,Irya Chakraborty,58,Male,Tumakuru
VIC01828,Nihal Prabhu,37,Male,Hassan
VIC01829,Bahadurjit Muni,58,Female,Mangaluru
VIC01830,Aradhana Kurian,60,Female,Hubballi-Dharwad
VIC01831,Luke Dyal,70,Male,Tumakuru
VIC01832,Nidra Vasa,65,Female,Mysuru
VIC01833,Daksha Bava,22,Female,Chikkamagaluru
VIC01834,Maanas Radhakrishnan,35,Male,Kalaburagi
VIC01835,Falan Ramesh,71,Female,Bengaluru Rural
VIC01836,Oscar Kamdar,58,Female,Kalaburagi
VIC01837,Priya Kadakia,55,Male,Chikkamagaluru
VIC01838,Yash Seth,63,Female,Hassan
VIC01839,Vivaan Sidhu,36,Male,Tumakuru
VIC01840,Ekantika Wadhwa,24,Male,Davanagere
VIC01841,Nicholas Nair,56,Female,Mangaluru
VIC01842,Diya Srinivasan,73,Female,Udupi
VIC01843,Christopher Dara,62,Female,Kalaburagi
VIC01844,Andrew Nagi,21,Male,Udupi
VIC01845,Saumya Varty,67,Female,Udupi
VIC01846,Ojasvi Ranganathan,64,Female,Chikkamagaluru
VIC01847,Veda Pai,34,Female,Kalaburagi
VIC01848,Jason Subramanian,60,Female,Belagavi
VIC01849,Parth Kunda,23,Male,Bengaluru Rural
VIC01850,Indali Sodhi,63,Female,Mangaluru
VIC01851,Amrita Taneja,55,Female,Mangaluru
VIC01852,Samar Morar,55,Female,Vijayapura
VIC01853,Rayaan Kakar,35,Male,Hassan
VIC01854,Varsha Krish,70,Female,Tumakuru
VIC01855,Janaki Oak,56,Female,Ballari
VIC01856,Ekalinga Sanghvi,51,Female,Bengaluru Urban
VIC01857,Pavani Saraf,56,Male,Ballari
VIC01858,Girindra Bora,71,Male,Ballari
VIC01859,Chatura Gour,24,Male,Hassan
VIC01860,Aayush Contractor,33,Female,Ballari
VIC01861,Wriddhish Parsa,61,Female,Udupi
VIC01862,Damini Kala,43,Male,Belagavi
VIC01863,Hemal Kant,59,Female,Udupi
VIC01864,Nihal Pandey,47,Male,Kalaburagi
VIC01865,Amaira Chana,70,Female,Vijayapura
VIC01866,Jagat Kunda,19,Male,Ballari
VIC01867,Patrick Bains,29,Male,Vijayapura
VIC01868,Laban Tara,39,Male,Hubballi-Dharwad
VIC01869,Bimala Gara,44,Male,Davanagere
VIC01870,Isaiah Singh,47,Female,Belagavi
VIC01871,Ati Nayar,70,Female,Belagavi
VIC01872,Karan Mutti,33,Female,Shivamogga
VIC01873,Abhiram Minhas,68,Male,Belagavi
VIC01874,Irya Narayan,47,Female,Hassan
VIC01875,Maya Tandon,68,Male,Mangaluru
VIC01876,Bakhshi Hari,53,Female,Davanagere
VIC01877,Hemang Chandran,43,Female,Hassan
VIC01878,Ira Rout,70,Male,Udupi
VIC01879,Daniel Date,49,Male,Belagavi
VIC01880,Daksha Date,40,Male,Belagavi
VIC01881,Megha Anne,71,Female,Bengaluru Rural
VIC01882,Harish Parekh,64,Male,Vijayapura
VIC01883,Avi Sandhu,43,Female,Ballari
VIC01884,Chandani Kade,49,Male,Hassan
VIC01885,Thomas Tak,42,Male,Hubballi-Dharwad
VIC01886,Tanvi Natt,72,Female,Belagavi
VIC01887,Neelima Roy,39,Female,Chikkamagaluru
VIC01888,Suhani Krishna,41,Male,Mysuru
VIC01889,Kamya Kale,38,Male,Bengaluru Rural
VIC01890,Varsha Ben,30,Female,Chikkamagaluru
VIC01891,Wridesh Grewal,50,Female,Hassan
VIC01892,Harshil Dhingra,53,Male,Kalaburagi
VIC01893,Avni Dugar,57,Male,Mangaluru
VIC01894,Shivani Khalsa,23,Male,Davanagere
VIC01895,Anusha Handa,56,Female,Udupi
VIC01896,Samar Chacko,34,Male,Davanagere
VIC01897,Vihaan Patil,39,Female,Kalaburagi
VIC01898,Keya Venkatesh,26,Female,Bengaluru Rural
VIC01899,Raksha Gera,72,Female,Ballari
VIC01900,Hritik Krish,54,Male,Belagavi
VIC01901,Naksh Kapoor,32,Female,Udupi
VIC01902,Simon Reddy,20,Male,Tumakuru
VIC01903,Onveer Kapur,27,Female,Bengaluru Urban
VIC01904,Jeremiah Soman,49,Male,Udupi
VIC01905,Lipika Vala,62,Male,Mangaluru
VIC01906,Ira Kothari,74,Male,Shivamogga
VIC01907,Noah Majumdar,59,Male,Mysuru
VIC01908,Neelima Srivastava,18,Female,Mangaluru
VIC01909,Tanay Goswami,19,Female,Udupi
VIC01910,Aadi Hari,46,Female,Tumakuru
VIC01911,Mohini Chatterjee,53,Male,Kalaburagi
VIC01912,Jairaj Agrawal,29,Female,Vijayapura
VIC01913,Dhriti Sarraf,54,Female,Davanagere
VIC01914,Wahab Tak,34,Female,Hassan
VIC01915,Ganga Bail,69,Female,Kalaburagi
VIC01916,Falguni Pai,41,Female,Chikkamagaluru
VIC01917,Nakul Murthy,33,Female,Tumakuru
VIC01918,Isaiah Chhabra,40,Male,Davanagere
VIC01919,Caleb Dhingra,26,Female,Udupi
VIC01920,Tamanna Chowdhury,70,Male,Hassan
VIC01921,Dhriti Krishnan,52,Male,Bengaluru Rural
VIC01922,Isaiah Vohra,68,Female,Tumakuru
VIC01923,Christopher Loke,38,Male,Hassan
VIC01924,Bahadurjit Salvi,70,Male,Davanagere
VIC01925,Laksh Borde,40,Male,Shivamogga
VIC01926,Chaitaly Barad,35,Male,Shivamogga
VIC01927,Bhavika Salvi,57,Female,Shivamogga
VIC01928,Tara Wason,55,Female,Bengaluru Rural
VIC01929,Zilmil Chada,28,Male,Tumakuru
VIC01930,Imaran Viswanathan,46,Male,Chikkamagaluru
VIC01931,Balhaar Mitra,40,Female,Udupi
VIC01932,Yutika Chahal,63,Male,Bengaluru Rural
VIC01933,Rajeshri Bose,61,Female,Bengaluru Rural
VIC01934,Omisha Ray,64,Female,Ballari
VIC01935,Vansha Karnik,34,Male,Davanagere
VIC01936,Anita Garg,56,Female,Kalaburagi
VIC01937,Yashodhara Mittal,63,Male,Kalaburagi
VIC01938,Yashoda Naidu,31,Female,Hubballi-Dharwad
VIC01939,Urvi Edwin,52,Female,Belagavi
VIC01940,Oliver Gill,32,Female,Mysuru
VIC01941,Ekaraj Chaudry,67,Female,Udupi
VIC01942,Ishaan Karnik,18,Male,Davanagere
VIC01943,Nimrat Dasgupta,66,Female,Ballari
VIC01944,Falak Chad,25,Male,Ballari
VIC01945,Krish Tata,22,Female,Davanagere
VIC01946,Falguni Ganesh,28,Male,Mangaluru
VIC01947,Pallavi Savant,56,Male,Udupi
VIC01948,Banjeet Sachar,29,Male,Vijayapura
VIC01949,Anika Krish,49,Male,Belagavi
VIC01950,Falak Grover,23,Male,Kalaburagi
VIC01951,Jalsa Char,54,Female,Hassan
VIC01952,Atharv Acharya,44,Female,Davanagere
VIC01953,Kala Chaudhari,48,Male,Udupi
VIC01954,Udant Dube,39,Male,Bengaluru Rural
VIC01955,Kevin Saran,37,Female,Mysuru
VIC01956,Zinal Kala,63,Female,Chikkamagaluru
VIC01957,Brinda Din,34,Female,Bengaluru Rural
VIC01958,Ekalinga Malhotra,29,Female,Kalaburagi
VIC01959,Rishi Borah,30,Male,Belagavi
VIC01960,Wishi Dani,59,Male,Belagavi
VIC01961,Arjun Rana,46,Male,Tumakuru
VIC01962,Kashish Lad,34,Male,Chikkamagaluru
VIC01963,Victor Bakshi,56,Male,Tumakuru
VIC01964,Christopher Dutta,21,Female,Bengaluru Rural
VIC01965,Rachita Borra,28,Male,Tumakuru
VIC01966,Megha Kata,18,Male,Belagavi
VIC01967,Meghana Bhavsar,42,Female,Bengaluru Urban
VIC01968,Mekhala Balasubramanian,69,Female,Udupi
VIC01969,Megha Chhabra,22,Male,Mangaluru
VIC01970,Pooja Vyas,58,Female,Mysuru
VIC01971,Vincent Edwin,52,Male,Belagavi
VIC01972,Chaitaly Murty,24,Male,Ballari
VIC01973,Chakrika Ramesh,41,Male,Chikkamagaluru
VIC01974,Alexander Gara,46,Male,Tumakuru
VIC01975,Qabil Narula,27,Female,Bengaluru Urban
VIC01976,Avi Tak,57,Male,Chikkamagaluru
VIC01977,Hiral Patla,52,Male,Hassan
VIC01978,Ati Korpal,37,Female,Bengaluru Rural
VIC01979,Chavvi Chatterjee,40,Male,Ballari
VIC01980,Sai Pandey,51,Male,Chikkamagaluru
VIC01981,Saanvi Zachariah,24,Female,Mangaluru
VIC01982,Aadi Batra,56,Male,Ballari
VIC01983,Jagrati Palla,39,Female,Chikkamagaluru
VIC01984,Ansh Kannan,60,Female,Hassan
VIC01985,Vincent Bahl,46,Male,Vijayapura
VIC01986,Zaid Bhavsar,53,Male,Belagavi
VIC01987,Adweta Raghavan,33,Female,Mysuru
VIC01988,Abhiram Batta,33,Female,Mangaluru
VIC01989,Yasti Dass,68,Female,Bengaluru Urban
VIC01990,Faras Parikh,40,Male,Chikkamagaluru
VIC01991,Nakul Shah,48,Male,Udupi
VIC01992,Patrick More,51,Male,Vijayapura
VIC01993,Azaan Varkey,59,Female,Chikkamagaluru
VIC01994,Ayaan Parmar,51,Female,Hassan
VIC01995,Lucky Lala,52,Male,Hubballi-Dharwad
VIC01996,Arunima Bhavsar,38,Male,Shivamogga
VIC01997,Mahika Wason,66,Male,Hubballi-Dharwad
VIC01998,Vincent Chopra,58,Female,Kalaburagi
VIC01999,Liam Divan,45,Female,Bengaluru Rural
VIC02000,Charan Kala,49,Male,Shivamogga
VIC02001,Janani Acharya,24,Female,Tumakuru
VIC02002,Rajeshri Bala,48,Female,Hubballi-Dharwad
VIC02003,Tanveer Hari,49,Female,Hassan
VIC02004,Urmi Grover,61,Male,Tumakuru
VIC02005,Harita Vig,71,Male,Mangaluru
VIC02006,Sanaya Sankaran,23,Female,Chikkamagaluru
VIC02007,Unni Wable,55,Male,Vijayapura
VIC02008,Girik Karan,38,Male,Tumakuru
VIC02009,Mugdha Banerjee,19,Male,Hubballi-Dharwad
VIC02010,Victor Parikh,42,Male,Belagavi
VIC02011,Lipika Chopra,52,Male,Udupi
VIC02012,Wyatt Yadav,70,Female,Davanagere
VIC02013,Balveer Tella,50,Male,Tumakuru
VIC02014,Sanaya Kamdar,41,Male,Chikkamagaluru
VIC02015,Bhavini Khosla,31,Male,Shivamogga
VIC02016,Forum Issac,29,Male,Davanagere
VIC02017,Vasatika Ramanathan,38,Male,Davanagere
VIC02018,Anmol Gala,31,Female,Mangaluru
VIC02019,Amruta Korpal,54,Male,Bengaluru Urban
VIC02020,Oviya Brahmbhatt,42,Male,Chikkamagaluru
VIC02021,Maanav Randhawa,62,Male,Chikkamagaluru
VIC02022,Ira Handa,36,Male,Chikkamagaluru
VIC02023,Jeet Madan,33,Female,Mysuru
VIC02024,Watika Raju,42,Male,Belagavi
VIC02025,Nimrat Sekhon,71,Female,Bengaluru Urban
VIC02026,Falguni Gokhale,27,Male,Ballari
VIC02027,Reyansh Narasimhan,33,Female,Chikkamagaluru
VIC02028,Raagini Bajaj,45,Female,Mangaluru
VIC02029,Chaitanya Subramanian,74,Female,Kalaburagi
VIC02030,Amaira Gara,62,Male,Kalaburagi
